"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-2206291",4,0,1,1,0,1,0,2,0,2,2,0,2,0
"R-HSA-2206292",4,1,1,1,1,1,0,3,3,3,3,3,3,0
"R-HSA-2206296",5,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-2206302",5,1,1,1,0,1,0,3,3,3,3,0,3,0
"R-HSA-2206305",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-2206307",4,0,1,1,0,1,0,2,0,2,2,0,2,0
"R-HSA-2206308",4,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-2214320",15,9,9,6,1,2,0,4,4,4,2,1,2,0
"R-HSA-2219528",124,66,69,60,18,20,7,21,17,17,15,9,11,4
"R-HSA-2219530",96,45,48,41,8,8,0,2,2,2,2,2,1,0
"R-HSA-2243919",24,17,17,15,2,3,0,13,9,9,9,2,3,0
"R-HSA-2262752",1009,568,580,511,315,369,216,450,331,332,321,248,267,161
"R-HSA-2299718",55,24,22,9,7,4,3,10,10,10,10,10,10,10
"R-HSA-2393930",41,4,4,4,1,0,1,17,6,6,6,1,0,1
"R-HSA-2395516",10,3,3,3,2,3,2,2,2,2,2,2,2,2
"R-HSA-2404192",73,36,38,32,10,9,4,19,19,19,15,9,10,7
"R-HSA-2408499",12,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-2408508",39,7,7,7,6,5,4,10,8,8,8,8,7,6
"R-HSA-2408522",180,89,91,82,80,81,74,33,15,16,16,14,13,8
"R-HSA-2408550",22,2,2,2,1,1,0,7,3,3,3,1,1,0
"R-HSA-2408552",6,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-2408557",112,80,82,73,73,75,70,7,2,3,3,3,3,2
"R-HSA-2424491",36,21,21,17,4,7,1,17,17,17,15,15,14,11
"R-HSA-2426168",71,30,32,30,14,19,13,42,39,39,39,25,26,13
"R-HSA-2428924",72,35,37,31,10,9,4,17,17,17,13,9,10,7
"R-HSA-2428928",69,35,37,31,10,9,4,12,12,12,10,7,8,5
"R-HSA-2428933",16,4,4,3,1,1,1,5,5,5,3,2,2,2
"R-HSA-2453864",31,10,10,11,5,4,1,16,8,8,10,5,4,2
"R-HSA-2453902",57,21,21,18,11,8,2,25,17,17,17,9,9,2
"R-HSA-2454202",235,129,131,102,56,66,44,65,58,58,54,43,43,30
"R-HSA-2465910",12,6,6,6,1,3,4,4,3,3,4,1,3,4
"R-HSA-2466712",8,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-2467813",195,162,166,155,80,91,61,8,8,8,8,8,6,8
"R-HSA-2468052",13,11,11,11,7,7,6,4,4,4,4,4,4,4
"R-HSA-2470946",10,10,10,10,8,8,5,2,2,2,2,2,2,2
"R-HSA-2473224",4,3,3,3,2,1,0,2,2,2,2,2,2,0
"R-HSA-2474795",31,10,10,11,5,4,1,17,9,9,11,6,4,2
"R-HSA-2485179",20,8,8,8,3,4,0,8,7,7,7,3,5,0
"R-HSA-2500257",134,101,106,98,36,41,18,8,8,8,8,8,8,8
"R-HSA-2514853",15,9,10,9,4,7,6,4,4,4,4,4,4,4
"R-HSA-2514856",59,29,29,31,12,15,7,27,26,26,26,14,17,6
"R-HSA-2514859",54,28,28,30,11,14,7,19,19,19,19,11,12,6
"R-HSA-2534343",12,1,10,8,2,0,0,2,1,2,2,2,0,0
"R-HSA-2555396",250,196,201,189,108,121,76,33,32,32,32,31,29,29
"R-HSA-2559580",114,66,65,50,19,29,10,40,35,35,35,27,29,16
"R-HSA-2559582",91,48,47,36,19,22,14,22,17,17,16,11,11,8
"R-HSA-2559583",200,122,121,97,45,55,32,90,76,76,71,57,59,37
"R-HSA-2559584",17,12,12,5,5,0,4,2,2,2,1,2,0,2
"R-HSA-2559585",42,21,21,18,7,12,0,19,14,14,11,9,12,0
"R-HSA-2559586",71,40,39,21,12,6,12,18,16,16,15,13,11,13
"R-HSA-2562578",10,3,4,3,0,1,0,3,3,3,3,0,2,0
"R-HSA-2564830",23,5,5,5,3,3,3,3,2,2,2,2,2,2
"R-HSA-2565942",92,68,72,65,16,25,10,12,9,9,9,8,9,7
"R-HSA-2586552",13,7,7,5,0,0,0,19,15,15,15,0,0,0
"R-HSA-2644602",68,32,42,35,17,24,6,21,20,20,17,16,17,13
"R-HSA-2644603",68,32,42,35,17,24,6,39,38,38,26,22,26,14
"R-HSA-2644605",6,3,4,3,3,3,2,1,1,1,1,1,1,1
"R-HSA-2644606",68,32,42,35,17,24,6,21,20,20,17,16,17,13
"R-HSA-2644607",6,3,4,3,3,3,2,1,1,1,1,1,1,1
"R-HSA-264642",26,15,15,12,10,9,3,6,5,5,5,5,5,3
"R-HSA-264870",12,12,12,12,5,8,0,10,10,10,10,8,9,0
"R-HSA-264876",32,18,18,18,15,13,12,17,13,13,13,9,7,6
"R-HSA-2660825",8,6,6,3,1,2,0,5,5,5,2,1,2,0
"R-HSA-2660826",8,6,6,3,1,2,0,5,5,5,2,1,2,0
"R-HSA-2672351",120,88,89,66,37,30,5,33,29,30,22,16,18,6
"R-HSA-2682334",102,77,77,71,37,39,19,56,54,54,54,45,46,16
"R-HSA-2691230",16,9,9,6,2,5,0,6,6,6,3,2,3,0
"R-HSA-2691232",16,9,9,6,2,5,0,6,6,6,3,2,3,0
"R-HSA-2730905",107,31,33,11,4,3,2,7,7,7,5,7,6,6
"R-HSA-2855086",12,2,3,0,0,0,0,3,3,3,0,0,0,0
"R-HSA-2871796",124,41,43,21,9,10,5,20,18,18,16,16,15,15
"R-HSA-2871809",129,44,46,22,8,13,1,11,11,11,11,11,11,5
"R-HSA-2871837",175,90,92,67,41,46,39,19,15,15,15,7,10,4
"R-HSA-2892245",10,1,1,1,1,1,0,7,6,6,6,6,6,0
"R-HSA-2892247",21,4,4,4,2,2,0,16,16,16,16,16,16,0
"R-HSA-2894858",68,32,42,35,17,24,6,21,20,20,17,16,17,13
"R-HSA-2894862",68,32,42,35,17,24,6,21,20,20,17,16,17,13
"R-HSA-2978092",6,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-2979096",23,15,15,12,7,9,0,11,9,9,6,4,5,0
"R-HSA-2980736",131,68,70,64,29,24,14,65,60,60,59,29,22,12
"R-HSA-2980766",65,35,37,34,25,31,3,13,9,9,9,8,8,6
"R-HSA-2980767",9,2,3,2,1,1,0,4,1,1,1,1,1,0
"R-HSA-2990846",192,142,147,131,71,77,37,140,140,140,140,140,138,140
"R-HSA-2995383",27,10,11,10,5,7,3,7,7,7,7,7,7,4
"R-HSA-2995410",88,54,55,51,41,44,17,24,24,24,24,23,23,21
"R-HSA-3000157",31,16,17,15,1,3,0,15,13,13,13,3,8,0
"R-HSA-3000170",29,21,22,21,6,6,1,15,14,14,14,6,5,1
"R-HSA-3000171",61,41,42,39,12,11,1,22,21,21,21,12,11,1
"R-HSA-3000178",79,52,57,49,9,9,1,23,23,23,20,10,8,1
"R-HSA-3000471",21,1,1,1,0,0,0,5,2,2,2,0,0,0
"R-HSA-3000480",49,9,9,8,3,4,0,10,6,6,8,4,4,0
"R-HSA-3000484",16,3,3,3,2,2,0,2,2,2,2,2,2,0
"R-HSA-3000497",15,2,3,3,0,0,0,4,2,4,4,0,0,0
"R-HSA-3065676",8,5,5,4,3,1,3,3,3,3,3,3,1,3
"R-HSA-3065678",7,5,5,5,3,2,3,3,3,3,3,3,3,3
"R-HSA-3065679",6,5,5,4,4,2,3,3,3,3,3,3,3,3
"R-HSA-3108214",81,59,63,55,34,39,13,24,24,24,24,24,24,24
"R-HSA-3108232",183,134,139,124,65,75,32,131,131,131,131,131,131,131
"R-HSA-3134963",7,4,4,4,1,3,0,5,5,5,5,3,5,0
"R-HSA-3134973",7,3,3,3,2,2,0,5,3,3,3,3,3,0
"R-HSA-3134975",21,9,10,6,1,6,0,9,7,7,7,1,7,0
"R-HSA-3214815",63,39,39,27,7,18,9,5,5,5,5,5,3,5
"R-HSA-3214841",51,39,42,34,17,17,4,22,22,22,22,14,12,2
"R-HSA-3214842",31,18,21,17,10,3,2,17,17,17,17,15,6,4
"R-HSA-3214847",110,52,52,35,15,24,9,15,15,15,9,11,9,11
"R-HSA-3214858",55,38,38,30,17,18,5,22,21,21,21,13,21,5
"R-HSA-3215018",13,10,10,9,7,4,6,9,9,9,9,9,7,9
"R-HSA-3229121",22,8,8,7,3,5,2,10,7,7,6,3,4,2
"R-HSA-3229133",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-3232118",20,13,13,13,6,5,6,11,11,11,11,11,11,11
"R-HSA-3232142",43,30,31,29,22,27,3,3,3,3,3,3,3,3
"R-HSA-3238698",28,24,25,25,10,13,4,12,12,12,12,12,12,3
"R-HSA-3247509",258,168,176,138,57,75,20,85,84,84,78,60,53,27
"R-HSA-3248023",7,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-3249367",5,3,3,3,1,2,0,6,6,6,6,3,3,0
"R-HSA-3270619",19,10,10,8,4,6,3,5,5,5,5,1,3,1
"R-HSA-3274531",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-3282872",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-3295583",32,25,25,21,8,6,2,7,7,7,4,1,3,3
"R-HSA-3296197",7,2,2,1,0,0,0,3,2,2,1,0,0,0
"R-HSA-3296469",31,13,11,11,9,4,0,14,14,14,11,11,4,0
"R-HSA-3296482",42,20,18,18,15,9,3,20,20,20,17,15,10,4
"R-HSA-3299685",68,30,31,28,14,12,7,34,26,27,25,17,17,13
"R-HSA-3301854",42,25,27,25,20,25,1,2,2,2,2,2,2,2
"R-HSA-3304347",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-3304349",8,4,4,4,1,2,0,2,2,2,2,1,2,0
"R-HSA-3304351",9,5,5,5,1,3,1,7,7,7,7,2,7,1
"R-HSA-3304356",7,3,3,3,0,1,0,1,1,1,1,0,1,0
"R-HSA-3311021",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-3315487",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-3322077",24,8,8,8,6,8,6,22,10,10,10,16,16,16
"R-HSA-3323169",12,7,7,7,6,5,3,6,6,6,6,4,6,4
"R-HSA-3359454",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-3359457",2,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-3359462",4,3,1,0,1,2,0,1,1,1,0,1,1,0
"R-HSA-3359463",4,3,1,0,1,2,0,1,1,1,0,1,1,0
"R-HSA-3359467",8,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359469",9,2,2,2,2,0,0,2,2,2,2,2,0,0
"R-HSA-3359471",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-3359473",3,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359474",5,1,1,1,1,0,0,2,2,2,2,2,0,0
"R-HSA-3359475",3,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359478",4,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359485",3,1,1,2,1,2,0,1,1,1,1,1,1,0
"R-HSA-3371378",11,7,7,8,0,1,0,4,4,4,4,0,4,0
"R-HSA-3371453",113,52,54,52,35,43,5,14,13,13,13,11,13,9
"R-HSA-3371497",76,45,45,35,26,29,11,22,22,22,22,22,22,22
"R-HSA-3371511",43,7,8,8,5,6,3,7,5,5,5,4,5,3
"R-HSA-3371556",135,64,67,65,46,54,12,29,26,26,26,23,26,19
"R-HSA-3371568",47,10,10,8,6,7,4,5,5,5,5,5,5,4
"R-HSA-3371571",59,16,16,14,11,12,8,8,8,8,8,8,8,7
"R-HSA-3371598",2,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-3371599",10,6,6,6,6,4,3,4,4,4,4,4,4,4
"R-HSA-349425",54,48,48,46,35,40,33,5,3,3,3,2,3,2
"R-HSA-350054",28,15,22,18,7,10,4,2,2,2,2,2,2,2
"R-HSA-350562",51,50,50,47,37,40,33,4,4,4,4,4,4,4
"R-HSA-350864",9,3,3,2,0,0,0,2,2,2,1,0,0,0
"R-HSA-351143",8,2,2,1,0,0,0,2,2,2,1,0,0,0
"R-HSA-351200",16,2,2,2,2,2,1,7,4,4,4,4,4,2
"R-HSA-351202",80,57,57,53,41,45,36,17,14,14,13,11,12,9
"R-HSA-351906",11,11,11,8,3,3,0,10,10,10,10,10,10,0
"R-HSA-352230",69,32,32,29,7,16,3,36,34,34,31,10,17,2
"R-HSA-352238",3,1,1,1,0,1,0,3,3,3,3,0,3,0
"R-HSA-354192",39,20,21,18,9,10,3,24,24,24,24,24,24,24
"R-HSA-354194",20,9,10,9,4,4,2,2,2,2,2,2,2,2
"R-HSA-3560782",55,22,23,23,6,12,1,29,29,29,29,17,26,1
"R-HSA-3560783",21,5,5,5,2,3,0,1,1,1,1,1,1,0
"R-HSA-3560792",3,1,1,1,0,0,1,1,1,1,1,0,0,1
"R-HSA-3560796",4,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-3560801",22,5,5,5,2,3,0,1,1,1,1,1,1,0
"R-HSA-3595172",9,2,2,2,0,2,0,1,1,1,1,0,1,0
"R-HSA-3595174",9,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-3595177",10,2,2,2,0,1,0,2,2,2,2,0,2,0
"R-HSA-3642278",4,2,2,2,0,1,0,2,2,2,2,0,2,0
"R-HSA-3642279",2,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-3645790",4,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-3656225",9,5,5,5,0,2,0,1,1,1,1,0,1,0
"R-HSA-3656234",4,1,1,1,0,1,0,3,3,3,3,0,3,0
"R-HSA-3656237",16,5,5,5,1,3,0,4,4,4,4,4,4,0
"R-HSA-3656243",9,6,6,6,0,2,0,1,1,1,1,0,1,0
"R-HSA-3656244",9,5,6,6,1,2,0,3,3,3,3,3,3,0
"R-HSA-3656248",4,1,1,1,1,1,0,3,3,3,3,3,3,0
"R-HSA-3656253",16,5,5,5,1,3,0,4,4,4,4,4,4,0
"R-HSA-3656532",6,3,3,3,0,1,0,1,1,1,1,0,1,0
"R-HSA-3656534",7,4,4,4,0,2,1,2,2,2,2,0,2,1
"R-HSA-3656535",4,3,3,3,0,2,1,1,1,1,1,0,1,1
"R-HSA-3700989",484,291,298,280,132,184,101,259,175,180,176,78,116,54
"R-HSA-372708",22,10,11,11,4,5,1,3,3,3,3,3,3,3
"R-HSA-372790",876,601,623,527,137,118,21,392,382,383,366,211,195,92
"R-HSA-373076",414,292,301,261,45,30,1,185,179,180,165,47,36,1
"R-HSA-373080",99,76,77,67,15,11,1,24,24,24,21,10,9,1
"R-HSA-373752",59,26,28,27,14,16,3,37,25,26,23,18,17,6
"R-HSA-373753",25,20,20,21,9,11,0,13,13,13,13,13,13,0
"R-HSA-373755",71,53,54,46,22,20,8,41,40,40,37,31,29,16
"R-HSA-373756",2,1,2,2,0,0,0,2,1,2,2,0,0,0
"R-HSA-373760",130,66,66,60,30,31,10,54,43,43,42,31,32,16
"R-HSA-375165",70,42,44,34,17,10,2,23,23,23,23,22,12,3
"R-HSA-375276",203,168,175,144,16,7,0,83,80,81,80,19,6,0
"R-HSA-375280",52,40,41,39,12,11,0,36,36,36,32,16,16,0
"R-HSA-375281",14,11,11,12,4,4,0,8,8,8,8,3,6,0
"R-HSA-376172",15,7,7,7,2,4,1,6,6,6,6,1,2,1
"R-HSA-376176",235,181,187,169,138,146,120,60,36,44,38,32,42,12
"R-HSA-3769402",44,29,31,27,12,17,1,14,14,14,14,13,14,2
"R-HSA-3772470",15,7,7,2,1,1,0,5,4,4,2,1,1,0
"R-HSA-3781860",46,12,16,16,13,12,9,24,14,17,17,16,15,10
"R-HSA-3781865",202,81,87,76,36,47,18,77,66,69,69,45,55,18
"R-HSA-3785653",11,2,2,2,0,2,0,2,1,1,1,0,1,0
"R-HSA-379397",13,3,3,3,0,0,0,4,4,4,4,0,0,0
"R-HSA-379398",12,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-379401",18,4,4,4,1,1,0,9,9,9,9,2,2,0
"R-HSA-379716",50,1,1,1,0,0,0,21,1,1,1,0,0,0
"R-HSA-379724",68,2,2,2,1,1,1,42,2,2,2,1,1,1
"R-HSA-379726",47,1,1,1,1,1,1,21,1,1,1,1,1,1
"R-HSA-380095",5,5,5,5,1,0,0,3,3,3,3,1,0,0
"R-HSA-380108",57,47,47,34,1,0,0,19,19,19,18,2,0,0
"R-HSA-380259",71,55,59,53,10,16,6,2,2,2,2,2,2,2
"R-HSA-380270",81,65,69,62,10,16,6,3,3,3,3,3,3,3
"R-HSA-380284",71,55,59,53,10,16,6,3,3,3,3,3,3,3
"R-HSA-380287",83,65,69,62,10,16,6,6,6,6,6,6,6,6
"R-HSA-380320",97,74,78,67,15,22,6,2,2,2,2,2,2,2
"R-HSA-380612",13,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-380615",16,3,3,3,1,1,0,4,4,4,4,2,2,0
"R-HSA-380972",36,28,29,24,16,18,12,7,7,7,7,7,7,7
"R-HSA-380994",34,16,16,16,11,11,12,7,5,5,4,2,2,2
"R-HSA-381033",17,5,5,5,5,5,0,10,9,9,9,9,9,0
"R-HSA-381038",95,19,19,17,12,14,7,47,19,19,17,12,14,7
"R-HSA-381042",42,20,20,20,15,15,15,11,8,8,7,5,5,4
"R-HSA-381070",101,21,21,19,14,16,8,53,22,22,20,15,17,10
"R-HSA-381119",155,46,46,44,32,33,23,94,50,50,47,36,35,14
"R-HSA-381183",15,4,4,4,4,4,0,5,5,5,5,5,5,0
"R-HSA-381340",109,24,29,43,9,13,0,19,15,15,15,15,14,0
"R-HSA-381426",127,110,113,95,33,38,3,14,14,14,14,3,9,1
"R-HSA-3814836",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-381676",50,40,41,39,14,14,5,12,12,12,12,11,11,8
"R-HSA-381753",887,55,60,10,3,6,1,13,13,13,13,5,11,4
"R-HSA-381771",47,18,18,15,4,2,1,8,8,8,8,5,2,3
"R-HSA-382551",969,646,654,559,293,295,126,454,418,419,382,233,242,107
"R-HSA-382556",124,94,94,86,59,65,44,27,27,27,23,17,21,13
"R-HSA-3828062",4,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-383280",86,29,29,29,9,8,0,2,2,2,2,2,2,0
"R-HSA-3858494",166,129,131,124,69,78,42,51,47,47,47,45,45,14
"R-HSA-3858516",4,0,0,0,1,1,1,1,0,0,0,1,1,1
"R-HSA-3878781",4,1,1,1,2,2,2,1,1,1,1,1,1,1
"R-HSA-388396",795,548,569,482,125,110,20,175,171,171,172,152,148,90
"R-HSA-388479",6,5,6,5,0,0,0,7,7,7,7,0,0,0
"R-HSA-388841",99,53,53,42,17,16,10,35,35,35,32,20,21,12
"R-HSA-388844",20,17,18,16,4,5,2,6,6,6,6,6,6,6
"R-HSA-389356",41,27,27,25,14,12,9,19,19,19,19,11,12,8
"R-HSA-389357",28,21,21,20,10,8,7,9,9,9,9,7,7,6
"R-HSA-389359",17,8,8,7,4,3,2,6,6,6,6,4,4,2
"R-HSA-389397",8,8,8,6,0,0,0,4,4,4,4,0,0,0
"R-HSA-389513",25,15,15,12,3,3,1,5,5,5,5,4,4,4
"R-HSA-389542",9,1,1,1,1,1,1,3,2,2,2,2,2,2
"R-HSA-389599",31,5,5,5,2,2,2,8,6,6,6,2,2,2
"R-HSA-389661",73,29,29,30,23,26,15,23,18,18,18,13,15,8
"R-HSA-389887",31,8,8,7,7,6,2,11,9,9,9,9,8,2
"R-HSA-3899300",44,36,36,31,9,20,7,27,27,27,27,27,27,27
"R-HSA-389948",45,17,17,10,2,2,0,5,5,5,3,3,3,0
"R-HSA-389957",29,16,16,13,12,12,9,2,2,2,2,2,2,2
"R-HSA-389958",37,19,19,15,12,13,9,6,6,6,6,6,6,6
"R-HSA-389960",30,19,19,15,12,13,9,2,2,2,2,2,2,2
"R-HSA-389977",25,11,11,9,5,6,1,9,9,9,9,9,9,6
"R-HSA-390247",38,8,8,8,5,2,4,12,8,8,8,6,3,4
"R-HSA-390450",13,9,9,7,8,8,8,2,2,2,2,2,2,2
"R-HSA-390466",96,68,71,62,31,33,21,19,19,19,19,19,19,19
"R-HSA-390471",40,32,32,27,16,18,16,2,2,2,2,2,2,2
"R-HSA-390522",40,31,33,30,18,4,1,4,4,4,4,4,4,4
"R-HSA-390648",7,5,5,5,2,1,0,5,5,5,5,4,2,0
"R-HSA-390650",5,4,4,2,2,1,0,7,7,7,3,3,1,0
"R-HSA-390651",6,4,5,5,1,2,0,4,4,4,4,1,2,0
"R-HSA-390666",13,11,11,11,5,4,0,6,6,6,6,3,3,0
"R-HSA-390696",11,9,9,9,2,3,0,12,12,12,12,5,8,0
"R-HSA-3906995",78,32,34,23,11,15,0,9,8,8,8,6,7,0
"R-HSA-390918",90,24,24,23,14,11,8,35,27,27,27,19,15,9
"R-HSA-391160",18,10,10,5,1,1,0,10,9,9,4,1,1,0
"R-HSA-391251",102,69,72,63,32,34,21,28,28,28,28,28,28,25
"R-HSA-391903",25,14,14,11,4,2,0,15,14,14,10,3,4,0
"R-HSA-391906",9,5,5,4,3,1,0,5,5,5,3,2,2,0
"R-HSA-391908",14,9,9,7,1,1,0,9,9,9,7,1,2,0
"R-HSA-392023",5,3,3,3,1,1,0,1,1,1,1,1,1,0
"R-HSA-392154",35,21,21,18,4,4,1,7,7,7,7,4,4,1
"R-HSA-392170",26,21,22,20,4,4,1,4,4,4,4,3,3,3
"R-HSA-392451",29,24,25,23,8,7,3,4,4,4,4,4,4,4
"R-HSA-392499",2215,1570,1615,1386,778,876,385,812,704,710,688,538,566,408
"R-HSA-392517",24,13,13,12,7,5,3,7,7,7,7,7,7,5
"R-HSA-392518",41,31,32,28,8,7,2,19,18,18,17,14,14,13
"R-HSA-392851",24,18,19,18,5,4,1,5,5,5,5,3,3,3
"R-HSA-3928662",52,26,26,24,18,20,12,26,24,24,24,18,21,11
"R-HSA-3928663",33,18,18,19,6,6,3,4,4,4,4,4,4,2
"R-HSA-3928664",23,17,16,13,5,5,1,11,11,11,11,9,10,2
"R-HSA-3928665",55,41,41,37,17,14,5,9,9,9,9,9,9,1
"R-HSA-397014",232,151,157,142,60,44,10,53,51,51,48,35,37,15
"R-HSA-397795",39,30,31,28,11,10,5,15,15,15,15,15,15,14
"R-HSA-399710",7,4,4,4,2,3,0,5,5,5,5,5,5,0
"R-HSA-399719",37,23,23,21,7,11,3,4,4,4,4,4,4,4
"R-HSA-399721",39,23,23,21,7,11,3,9,9,9,9,9,9,4
"R-HSA-399954",19,11,11,10,4,4,2,6,5,5,5,5,5,4
"R-HSA-399955",20,13,13,13,6,5,2,8,8,8,8,8,8,2
"R-HSA-399956",18,15,15,15,7,5,1,5,5,5,5,5,5,1
"R-HSA-399997",20,10,10,8,3,2,2,7,7,7,7,5,4,4
"R-HSA-400042",32,27,28,27,7,7,1,6,6,6,6,4,4,4
"R-HSA-400206",177,50,55,65,17,26,4,45,45,45,45,44,44,4
"R-HSA-400253",105,32,34,31,14,19,4,59,51,50,50,20,49,7
"R-HSA-400451",28,10,10,8,3,3,3,8,7,7,7,5,5,5
"R-HSA-400508",51,20,20,17,4,3,1,15,15,15,15,7,3,5
"R-HSA-400511",22,11,11,10,1,1,1,7,7,7,7,2,1,2
"R-HSA-400685",31,17,18,17,5,7,5,13,13,13,13,8,7,9
"R-HSA-4043911",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-4043916",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4085001",60,33,33,28,1,5,1,21,16,16,16,1,5,2
"R-HSA-4085011",5,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-4085023",3,1,1,1,0,0,1,1,1,1,1,0,0,1
"R-HSA-4085377",39,27,28,26,21,26,3,5,5,5,5,5,5,5
"R-HSA-4086398",81,53,55,51,22,22,3,27,23,23,23,23,23,7
"R-HSA-4086400",99,82,82,78,49,57,39,24,24,24,24,22,22,7
"R-HSA-4090294",40,20,20,18,8,9,3,25,25,25,25,25,25,25
"R-HSA-416476",285,192,194,168,49,32,7,35,35,35,35,30,29,20
"R-HSA-416482",86,71,74,65,20,20,5,15,15,15,15,14,14,7
"R-HSA-416550",15,5,5,5,2,1,3,6,6,6,6,2,1,4
"R-HSA-416572",25,16,17,16,4,7,4,7,7,7,7,6,6,5
"R-HSA-416700",19,16,16,10,4,3,0,9,9,9,6,5,4,0
"R-HSA-416993",23,13,13,13,4,8,2,3,3,3,3,3,3,3
"R-HSA-417957",18,11,11,10,0,0,0,13,12,12,11,0,0,0
"R-HSA-417973",5,4,4,4,3,0,0,2,2,2,2,2,0,0
"R-HSA-418038",23,15,15,14,3,0,0,15,14,14,13,2,0,0
"R-HSA-418217",23,19,20,18,4,5,2,2,2,2,2,2,2,2
"R-HSA-418346",118,79,80,73,24,18,4,31,31,31,30,18,16,6
"R-HSA-418359",15,12,12,12,7,4,1,3,3,3,3,3,3,1
"R-HSA-418360",35,26,26,26,11,6,1,8,8,8,8,7,6,1
"R-HSA-418457",18,15,15,12,4,1,0,4,4,4,4,4,1,0
"R-HSA-418555",190,141,152,133,29,32,5,28,27,27,27,24,18,12
"R-HSA-418592",30,23,24,22,7,6,2,7,6,6,6,4,4,4
"R-HSA-418594",426,272,280,235,58,57,11,74,71,71,72,61,64,29
"R-HSA-418597",63,46,47,44,15,16,4,13,13,13,13,13,13,11
"R-HSA-418885",19,6,6,6,4,4,2,12,9,9,7,9,7,5
"R-HSA-418886",10,2,2,1,1,1,0,4,3,3,2,2,2,0
"R-HSA-418889",12,5,5,4,2,2,0,8,7,7,7,5,5,0
"R-HSA-418890",16,7,7,7,4,3,0,4,3,3,3,3,3,0
"R-HSA-418990",35,30,31,25,5,4,1,16,16,16,14,3,3,2
"R-HSA-419037",44,28,30,24,7,3,1,10,10,10,10,9,3,1
"R-HSA-419408",19,14,14,14,3,2,1,5,5,5,5,1,1,1
"R-HSA-419771",10,7,7,8,1,1,0,2,2,2,2,1,1,0
"R-HSA-419812",11,10,10,8,1,1,0,8,8,8,7,5,5,0
"R-HSA-420029",31,6,6,6,1,2,0,3,1,1,1,1,1,0
"R-HSA-420092",35,32,33,26,5,4,1,8,8,8,6,1,1,1
"R-HSA-420499",97,31,31,17,5,3,0,8,8,8,8,2,2,0
"R-HSA-420597",7,7,7,6,0,0,0,8,8,8,8,0,0,0
"R-HSA-421270",68,37,39,33,6,6,1,21,18,19,17,4,4,2
"R-HSA-422085",26,14,14,14,2,2,0,8,8,8,8,1,1,0
"R-HSA-422356",108,73,74,69,26,23,10,38,37,37,37,28,27,20
"R-HSA-422475",585,421,429,384,232,240,148,298,249,257,241,182,199,72
"R-HSA-425366",163,70,72,58,35,34,8,67,60,61,53,40,35,8
"R-HSA-425381",14,10,10,10,2,3,0,4,4,4,4,2,3,0
"R-HSA-425393",167,103,105,96,43,48,14,76,74,74,69,36,46,13
"R-HSA-425397",108,39,38,36,17,19,6,40,38,38,36,23,24,11
"R-HSA-425407",418,223,227,201,100,102,30,194,182,183,167,107,107,34
"R-HSA-425410",31,20,20,13,15,10,5,20,16,16,13,15,10,6
"R-HSA-425561",15,11,11,10,6,6,1,4,4,4,3,3,4,1
"R-HSA-425986",11,8,9,7,6,3,1,4,4,4,3,3,3,1
