"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-2206291",4,1,1,0,0,1,0,2,2,2,0,0,2,0
"R-HSA-2206292",4,1,1,0,1,1,0,3,3,3,0,3,3,0
"R-HSA-2206296",5,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-2206302",5,1,1,0,0,1,0,3,3,3,0,0,3,0
"R-HSA-2206305",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-2206307",4,1,1,0,0,1,0,2,2,2,0,0,2,0
"R-HSA-2206308",4,1,1,0,1,0,0,2,2,2,0,2,0,0
"R-HSA-2214320",15,10,10,2,2,4,0,4,4,4,1,2,2,0
"R-HSA-2219528",124,67,69,42,20,21,7,21,16,16,11,10,11,4
"R-HSA-2219530",96,47,49,30,9,9,0,2,2,2,2,2,1,0
"R-HSA-2243919",24,18,18,9,4,5,0,13,9,9,8,5,4,0
"R-HSA-2262752",1038,580,594,327,322,366,257,500,372,381,306,303,313,207
"R-HSA-2299718",54,21,21,8,7,5,3,10,10,10,10,10,10,10
"R-HSA-2393930",41,4,4,3,1,0,1,17,6,6,4,1,0,1
"R-HSA-2395516",10,3,3,3,2,3,2,2,2,2,2,2,2,2
"R-HSA-2404192",73,37,39,22,10,9,3,19,19,19,17,9,10,3
"R-HSA-2408499",12,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-2408508",39,7,7,7,5,4,4,10,8,8,8,7,6,6
"R-HSA-2408522",180,91,90,80,80,77,78,33,16,16,13,13,9,8
"R-HSA-2408550",22,2,2,1,1,0,0,7,3,3,2,1,0,0
"R-HSA-2408552",6,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-2408557",112,82,81,72,74,73,74,7,3,3,3,3,3,2
"R-HSA-2424491",36,21,21,10,3,8,0,17,17,17,17,15,15,0
"R-HSA-2426168",71,31,33,18,14,18,15,42,39,39,37,14,26,16
"R-HSA-2428924",72,36,38,22,10,9,3,17,17,17,15,9,10,3
"R-HSA-2428928",69,36,38,22,10,9,3,12,12,12,10,7,8,3
"R-HSA-2428933",16,4,4,3,1,1,0,5,5,5,5,2,2,0
"R-HSA-2453864",31,8,10,8,3,3,0,16,7,8,9,2,4,0
"R-HSA-2453902",57,17,21,11,8,6,1,25,15,17,12,6,9,1
"R-HSA-2454202",235,126,129,63,55,65,40,65,61,61,36,43,46,10
"R-HSA-2465910",12,6,6,6,1,3,4,4,3,3,4,1,3,4
"R-HSA-2466712",8,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-2467813",195,161,165,64,82,89,66,8,8,8,6,8,6,8
"R-HSA-2468052",13,11,11,7,7,8,6,4,4,4,4,4,4,4
"R-HSA-2470946",10,10,10,6,8,9,5,2,2,2,2,2,2,2
"R-HSA-2473224",4,3,3,3,0,1,0,2,2,2,2,0,2,0
"R-HSA-2474795",31,8,10,8,3,3,0,17,8,9,10,3,4,0
"R-HSA-2485179",20,8,8,2,3,3,0,8,7,7,2,3,3,0
"R-HSA-2500257",134,104,105,26,38,40,22,8,8,8,8,8,8,8
"R-HSA-2514853",15,10,10,4,4,7,6,4,4,4,4,4,4,4
"R-HSA-2514856",59,29,29,17,11,10,7,27,26,26,15,11,9,6
"R-HSA-2514859",54,28,28,17,10,9,7,19,19,19,13,8,6,6
"R-HSA-2534343",12,1,10,6,1,0,0,2,1,2,2,1,0,0
"R-HSA-2555396",250,196,200,87,103,120,90,33,32,32,30,31,30,29
"R-HSA-2559580",113,65,63,28,27,29,11,40,35,35,26,34,30,14
"R-HSA-2559582",90,45,44,15,18,23,18,22,16,16,15,12,14,10
"R-HSA-2559583",199,117,118,46,50,55,32,90,75,75,60,63,62,39
"R-HSA-2559584",17,10,12,2,5,0,4,2,2,2,1,2,0,2
"R-HSA-2559585",42,22,21,8,6,11,2,19,14,14,10,8,11,4
"R-HSA-2559586",70,36,37,8,12,7,10,18,16,16,10,13,11,12
"R-HSA-2562578",10,4,4,1,0,1,0,3,3,3,3,0,2,0
"R-HSA-2564830",23,5,5,2,4,3,3,3,2,2,2,2,2,2
"R-HSA-2565942",92,71,71,22,17,25,11,12,9,9,9,8,8,7
"R-HSA-2586552",13,7,7,4,1,0,0,19,15,15,15,2,0,0
"R-HSA-2644602",68,37,42,20,19,24,9,21,20,20,16,16,16,15
"R-HSA-2644603",68,37,42,20,19,24,9,39,38,38,21,22,22,20
"R-HSA-2644605",6,3,4,3,3,3,2,1,1,1,1,1,1,1
"R-HSA-2644606",68,37,42,20,19,24,9,21,20,20,16,16,16,15
"R-HSA-2644607",6,3,4,3,3,3,2,1,1,1,1,1,1,1
"R-HSA-264642",26,15,15,6,11,10,2,6,5,5,4,5,5,2
"R-HSA-264870",12,12,12,6,2,3,1,10,10,10,9,2,3,1
"R-HSA-264876",32,18,18,5,15,13,2,17,13,13,9,9,7,3
"R-HSA-2660825",8,6,6,0,1,1,0,5,5,5,0,1,1,0
"R-HSA-2660826",8,6,6,0,1,1,0,5,5,5,0,1,1,0
"R-HSA-2672351",121,85,87,28,32,33,5,33,27,29,17,16,19,4
"R-HSA-2682334",102,76,77,41,39,37,19,56,54,54,54,42,42,14
"R-HSA-2691230",16,9,9,3,3,4,1,6,6,6,2,2,2,2
"R-HSA-2691232",16,9,9,3,3,4,1,6,6,6,2,2,2,2
"R-HSA-2730905",107,29,31,6,4,4,1,7,7,7,6,7,7,1
"R-HSA-2855086",12,3,3,0,0,0,0,3,3,3,0,0,0,0
"R-HSA-2871796",124,40,42,9,10,11,3,20,19,19,17,17,17,4
"R-HSA-2871809",129,42,44,4,6,13,0,11,11,11,5,10,10,0
"R-HSA-2871837",175,86,89,48,41,45,37,19,17,17,8,7,10,5
"R-HSA-2892245",10,1,1,1,2,2,0,7,6,6,6,7,7,0
"R-HSA-2892247",21,4,4,3,2,3,0,16,16,16,16,16,16,0
"R-HSA-2894858",68,37,42,20,19,24,9,21,20,20,16,16,16,15
"R-HSA-2894862",68,37,42,20,19,24,9,21,20,20,16,16,16,15
"R-HSA-2978092",6,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-2979096",23,14,15,9,7,8,1,11,9,9,5,4,4,2
"R-HSA-2980736",130,68,69,32,31,30,3,65,60,60,50,35,36,8
"R-HSA-2980766",65,37,37,9,14,31,20,13,9,9,8,10,8,6
"R-HSA-2980767",9,3,3,2,3,1,0,4,1,1,1,3,1,0
"R-HSA-2990846",193,144,147,61,61,86,53,141,141,141,140,141,139,141
"R-HSA-2995383",27,11,11,9,5,7,3,7,7,7,7,7,7,4
"R-HSA-2995410",88,55,55,29,36,44,30,24,24,24,24,23,24,21
"R-HSA-3000157",31,17,18,2,4,7,0,15,13,13,5,8,9,0
"R-HSA-3000170",29,22,22,11,7,7,1,15,14,14,12,6,6,1
"R-HSA-3000171",61,43,43,17,14,14,1,22,21,21,18,12,12,1
"R-HSA-3000178",79,56,58,23,15,11,1,23,23,23,16,14,12,1
"R-HSA-3000471",21,1,1,0,0,0,0,5,2,2,0,0,0,0
"R-HSA-3000480",49,10,11,3,3,4,0,10,8,8,4,4,4,0
"R-HSA-3000484",16,3,3,2,2,1,1,2,2,2,2,2,2,2
"R-HSA-3000497",15,2,3,2,0,0,0,4,2,4,2,0,0,0
"R-HSA-3065676",8,5,5,5,3,1,3,3,3,3,3,3,1,3
"R-HSA-3065678",7,5,5,5,3,2,3,3,3,3,3,3,3,3
"R-HSA-3065679",6,5,5,2,3,2,3,3,3,3,2,3,3,3
"R-HSA-3108214",81,60,62,20,24,41,31,24,24,24,24,24,24,24
"R-HSA-3108232",184,136,139,56,56,84,48,132,132,132,132,132,132,132
"R-HSA-3134963",7,4,4,2,1,4,0,5,5,5,3,3,5,0
"R-HSA-3134973",7,3,3,1,2,2,0,5,3,3,2,3,3,0
"R-HSA-3134975",21,10,10,5,2,5,1,9,7,7,6,4,6,4
"R-HSA-3214815",63,38,39,10,9,19,12,5,5,5,5,5,5,5
"R-HSA-3214841",48,39,40,17,15,21,13,22,22,22,12,12,15,15
"R-HSA-3214842",31,22,21,6,9,6,5,17,17,17,11,17,13,10
"R-HSA-3214847",110,61,61,20,19,34,15,15,15,15,14,13,15,12
"R-HSA-3214858",52,35,36,12,16,18,6,22,21,21,19,12,19,6
"R-HSA-3215018",13,10,10,7,6,4,6,9,9,9,8,9,7,9
"R-HSA-3229121",22,8,8,5,4,5,5,10,7,7,4,4,4,4
"R-HSA-3229133",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-3232118",20,13,13,5,6,5,5,11,11,11,11,11,11,11
"R-HSA-3232142",43,31,31,7,9,27,20,3,3,3,3,3,3,3
"R-HSA-3238698",28,25,25,16,10,13,4,12,12,12,8,12,12,3
"R-HSA-3247509",254,179,181,56,59,88,40,85,84,84,63,61,69,49
"R-HSA-3248023",7,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-3249367",5,3,3,3,0,2,0,6,6,6,6,0,3,0
"R-HSA-3270619",19,10,10,4,4,6,3,5,5,5,3,1,3,1
"R-HSA-3274531",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-3282872",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-3295583",32,24,25,14,11,5,1,7,7,7,7,4,3,1
"R-HSA-3296197",7,2,2,1,0,0,0,3,2,2,1,0,0,0
"R-HSA-3296469",31,12,12,4,8,4,0,14,13,14,4,10,4,0
"R-HSA-3296482",42,19,19,8,14,9,3,20,19,20,8,14,10,4
"R-HSA-3299685",68,31,31,22,15,13,8,34,27,27,23,19,17,16
"R-HSA-3301854",42,27,27,4,7,25,18,2,2,2,2,2,2,2
"R-HSA-3304347",3,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-3304349",8,4,4,3,3,2,0,2,2,2,1,2,2,0
"R-HSA-3304351",9,5,5,4,4,3,1,7,7,7,5,7,7,1
"R-HSA-3304356",7,3,3,3,2,1,0,1,1,1,1,1,1,0
"R-HSA-3311021",3,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-3315487",3,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-3322077",24,8,8,6,7,8,9,22,10,10,7,16,16,17
"R-HSA-3323169",12,7,7,4,6,5,3,6,6,6,4,4,6,4
"R-HSA-3359454",2,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-3359457",2,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-3359462",4,3,1,0,1,2,0,1,1,1,0,1,1,0
"R-HSA-3359463",4,3,1,0,1,2,0,1,1,1,0,1,1,0
"R-HSA-3359467",8,2,2,0,2,0,0,1,1,1,0,1,0,0
"R-HSA-3359469",9,2,2,0,2,0,0,2,2,2,0,2,0,0
"R-HSA-3359471",3,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-3359473",3,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359474",5,1,1,1,1,0,0,2,2,2,2,2,0,0
"R-HSA-3359475",3,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359478",4,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359485",3,2,2,0,0,2,0,1,1,1,0,0,1,0
"R-HSA-3371378",11,7,7,3,0,1,0,4,4,4,3,0,4,0
"R-HSA-3371453",113,53,54,22,23,33,32,14,13,13,10,11,12,12
"R-HSA-3371497",76,45,45,21,28,29,12,22,22,22,22,22,22,22
"R-HSA-3371511",43,7,8,7,6,7,5,7,5,5,5,4,5,5
"R-HSA-3371556",135,65,67,29,33,44,38,29,26,26,22,23,25,24
"R-HSA-3371568",47,10,10,6,5,7,4,5,5,5,4,5,5,4
"R-HSA-3371571",59,16,16,9,10,12,7,8,8,8,7,8,8,7
"R-HSA-3371598",2,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-3371599",10,6,6,3,6,4,3,4,4,4,2,4,4,4
"R-HSA-349425",54,46,48,40,35,39,33,5,3,3,3,3,3,3
"R-HSA-350054",28,19,22,9,7,10,6,2,2,2,2,2,2,2
"R-HSA-350562",51,48,50,41,35,39,32,4,4,4,4,4,4,4
"R-HSA-350864",9,3,3,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-351143",8,2,2,1,0,0,0,2,2,2,1,0,0,0
"R-HSA-351200",16,2,2,2,2,2,1,7,4,4,4,4,4,2
"R-HSA-351202",80,55,57,46,39,44,35,17,14,14,12,11,12,9
"R-HSA-351906",11,11,11,5,2,2,0,10,10,10,10,2,2,0
"R-HSA-352230",69,32,32,17,6,17,5,36,34,34,24,9,17,4
"R-HSA-352238",3,1,1,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-354192",39,20,21,10,9,10,3,24,24,24,24,24,24,3
"R-HSA-354194",20,9,10,7,4,4,0,2,2,2,2,2,2,0
"R-HSA-3560782",55,20,23,14,6,10,1,29,29,29,23,15,23,1
"R-HSA-3560783",21,5,5,2,2,3,0,1,1,1,1,1,1,0
"R-HSA-3560792",3,1,1,1,1,0,1,1,1,1,1,1,0,1
"R-HSA-3560796",4,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-3560801",22,4,5,2,2,3,0,1,1,1,1,1,1,0
"R-HSA-3595172",9,2,2,1,0,2,0,1,1,1,1,0,1,0
"R-HSA-3595174",9,2,2,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-3595177",10,2,2,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-3642278",4,2,2,2,1,1,0,2,2,2,2,2,2,0
"R-HSA-3642279",2,2,2,2,1,1,0,1,1,1,1,1,1,0
"R-HSA-3645790",4,2,2,2,1,1,0,1,1,1,1,1,1,0
"R-HSA-3656225",9,4,5,3,0,1,0,1,1,1,1,0,1,0
"R-HSA-3656234",4,1,1,0,0,0,0,3,3,3,0,0,0,0
"R-HSA-3656237",16,5,5,4,1,3,0,4,4,4,4,4,4,0
"R-HSA-3656243",9,5,6,3,0,1,0,1,1,1,1,0,1,0
"R-HSA-3656244",9,4,6,4,0,1,0,3,3,3,3,0,3,0
"R-HSA-3656248",4,1,1,0,1,1,0,3,3,3,0,3,3,0
"R-HSA-3656253",16,5,5,4,1,3,0,4,4,4,4,4,4,0
"R-HSA-3656532",6,3,3,3,2,1,0,1,1,1,1,1,1,0
"R-HSA-3656534",7,4,4,4,3,2,1,2,2,2,2,2,2,1
"R-HSA-3656535",4,3,3,3,2,2,1,1,1,1,1,1,1,1
"R-HSA-3700989",484,289,297,166,148,189,105,259,176,180,124,84,120,68
"R-HSA-372708",22,10,11,7,4,5,0,3,3,3,3,3,3,0
"R-HSA-372790",876,594,621,267,129,133,21,392,381,382,267,199,202,91
"R-HSA-373076",414,290,301,144,41,38,1,185,179,180,110,45,43,1
"R-HSA-373080",99,73,77,43,11,15,1,24,24,24,13,8,9,1
"R-HSA-373752",59,23,27,18,15,17,3,37,24,25,26,17,31,6
"R-HSA-373753",25,20,20,16,9,9,0,13,13,13,13,13,13,0
"R-HSA-373755",71,52,54,24,22,21,7,41,40,40,32,29,35,16
"R-HSA-373756",2,2,2,0,1,0,0,2,2,2,0,1,0,0
"R-HSA-373760",130,66,66,33,27,25,13,54,43,43,27,27,27,17
"R-HSA-375165",70,44,45,9,16,10,2,23,23,23,12,14,13,2
"R-HSA-375276",203,166,174,67,17,14,0,83,81,81,45,20,13,0
"R-HSA-375280",52,41,42,25,12,14,0,36,36,36,28,14,20,0
"R-HSA-375281",14,11,11,9,4,4,0,8,8,8,5,3,3,0
"R-HSA-376172",15,7,7,5,5,6,1,6,6,6,3,2,6,1
"R-HSA-376176",235,180,185,145,138,143,123,60,36,44,24,41,44,10
"R-HSA-3769402",44,31,31,23,13,18,4,14,14,14,14,13,14,4
"R-HSA-3772470",15,6,7,1,1,1,0,5,4,4,1,1,1,0
"R-HSA-3781860",46,15,16,10,14,12,8,24,16,17,12,16,15,9
"R-HSA-3781865",202,80,87,46,36,46,17,77,68,69,56,43,53,17
"R-HSA-3785653",11,2,2,2,1,2,1,2,1,1,1,1,1,1
"R-HSA-379397",13,3,3,2,0,0,0,4,4,4,3,0,0,0
"R-HSA-379398",12,2,2,1,0,0,0,2,2,2,1,0,0,0
"R-HSA-379401",18,4,4,3,1,1,0,9,9,9,6,2,2,0
"R-HSA-379716",50,1,1,0,0,0,1,21,1,1,0,0,0,1
"R-HSA-379724",68,3,3,1,2,2,3,42,3,3,1,2,2,3
"R-HSA-379726",47,2,2,1,2,2,2,21,2,2,1,2,2,2
"R-HSA-380095",5,5,5,5,1,0,0,3,3,3,3,1,0,0
"R-HSA-380108",57,44,46,11,1,0,0,19,19,19,6,2,0,0
"R-HSA-380259",71,57,58,11,9,17,7,2,2,2,2,2,2,2
"R-HSA-380270",81,67,68,11,9,17,7,3,3,3,3,3,3,3
"R-HSA-380284",71,57,58,11,9,17,7,3,3,3,3,3,3,3
"R-HSA-380287",83,67,68,11,9,17,7,6,6,6,6,6,6,6
"R-HSA-380320",97,75,76,14,15,22,8,2,2,2,2,2,2,2
"R-HSA-380612",13,2,2,1,1,0,0,2,2,2,1,1,0,0
"R-HSA-380615",16,3,3,2,2,1,0,4,4,4,3,3,2,0
"R-HSA-380972",36,28,29,15,18,18,11,7,7,7,7,7,7,7
"R-HSA-380994",34,16,16,2,13,11,12,7,5,5,2,3,2,2
"R-HSA-381033",17,4,5,4,5,4,1,10,9,9,5,9,8,2
"R-HSA-381038",95,20,20,11,13,16,9,47,20,20,11,13,16,9
"R-HSA-381042",42,20,20,6,17,14,16,11,8,8,5,6,4,5
"R-HSA-381070",101,22,22,12,15,17,11,53,23,23,12,16,19,12
"R-HSA-381119",156,47,48,21,35,34,26,99,51,55,32,40,36,20
"R-HSA-381183",15,4,4,3,4,3,1,5,5,5,3,5,5,1
"R-HSA-381340",109,26,29,16,10,13,2,19,15,15,14,14,14,6
"R-HSA-381426",127,112,112,41,30,36,2,14,14,14,14,3,2,1
"R-HSA-3814836",4,1,1,1,0,0,1,1,1,1,1,0,0,1
"R-HSA-381676",50,38,40,24,14,17,5,12,12,12,10,11,11,9
"R-HSA-381753",887,7,60,6,3,5,1,13,11,13,8,7,9,4
"R-HSA-381771",47,17,18,11,3,3,1,8,8,8,7,5,5,3
"R-HSA-382551",1013,654,663,337,295,320,132,460,420,424,288,236,240,102
"R-HSA-382556",124,91,94,61,58,63,43,27,26,27,15,16,18,9
"R-HSA-3828062",4,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-383280",86,29,29,10,10,10,1,2,2,2,2,2,2,2
"R-HSA-3858494",166,125,131,82,67,77,39,51,47,47,37,42,42,11
"R-HSA-3858516",4,0,0,0,1,1,2,1,0,0,0,1,1,1
"R-HSA-3878781",4,1,1,0,2,2,3,1,1,1,0,1,1,1
"R-HSA-388396",795,542,568,248,122,126,20,175,170,170,139,144,148,89
"R-HSA-388479",6,5,6,5,0,0,0,7,7,7,7,0,0,0
"R-HSA-388841",87,53,51,22,16,15,10,35,35,35,28,20,21,12
"R-HSA-388844",20,18,18,3,4,5,2,6,6,6,3,6,5,6
"R-HSA-389356",41,27,27,15,13,12,9,19,19,19,15,11,12,8
"R-HSA-389357",28,21,21,12,10,8,7,9,9,9,7,7,7,6
"R-HSA-389359",17,8,8,4,3,3,2,6,6,6,6,4,4,2
"R-HSA-389397",8,8,8,4,0,1,0,4,4,4,3,0,1,0
"R-HSA-389513",25,14,14,7,3,2,1,5,5,5,5,4,4,4
"R-HSA-389542",9,1,1,1,1,1,1,3,2,2,2,2,2,2
"R-HSA-389599",31,4,5,3,2,2,2,8,5,6,3,2,2,2
"R-HSA-389661",73,29,30,21,22,27,15,23,18,18,16,12,16,8
"R-HSA-389887",31,8,8,5,6,6,2,11,9,9,6,8,8,2
"R-HSA-3899300",44,35,36,16,9,21,6,27,27,27,27,27,27,27
"R-HSA-389948",33,17,15,4,2,2,0,5,5,5,3,3,3,0
"R-HSA-389957",29,17,17,10,13,11,8,2,2,2,2,2,2,1
"R-HSA-389958",37,20,20,11,14,12,9,6,6,6,6,6,6,5
"R-HSA-389960",30,19,19,10,14,12,9,2,2,2,2,2,2,2
"R-HSA-389977",25,11,11,5,7,5,1,9,9,9,9,9,9,6
"R-HSA-390247",38,8,8,4,4,2,4,12,8,8,5,6,3,4
"R-HSA-390450",13,10,10,7,8,8,8,2,2,2,2,2,2,2
"R-HSA-390466",96,67,72,36,34,36,20,19,19,19,19,19,19,18
"R-HSA-390471",40,32,32,16,18,18,15,2,2,2,2,2,2,2
"R-HSA-390522",40,31,33,5,3,6,1,4,4,4,4,4,4,4
"R-HSA-390648",7,5,5,2,1,1,0,5,5,5,4,2,2,0
"R-HSA-390650",5,4,4,1,1,1,0,7,7,7,2,2,2,0
"R-HSA-390651",6,4,5,4,1,2,0,4,4,4,4,1,2,0
"R-HSA-390666",13,11,11,7,5,4,0,6,6,6,6,3,3,0
"R-HSA-390696",11,9,9,6,3,6,0,12,12,12,11,5,11,0
"R-HSA-3906995",78,30,34,9,9,15,0,9,8,8,7,6,7,0
"R-HSA-390918",90,23,24,14,13,11,8,35,26,27,16,19,15,9
"R-HSA-391160",18,10,10,3,1,1,0,10,10,10,2,1,1,0
"R-HSA-391251",102,68,73,37,35,37,20,28,28,28,28,28,28,24
"R-HSA-391903",25,14,14,9,2,3,0,15,14,14,9,2,4,0
"R-HSA-391906",9,5,5,2,1,2,0,5,5,5,2,1,2,0
"R-HSA-391908",14,9,9,7,1,1,0,9,9,9,7,1,2,0
"R-HSA-392023",5,3,3,3,2,2,0,1,1,1,1,1,1,0
"R-HSA-392154",35,21,21,4,3,6,2,7,7,7,3,1,7,2
"R-HSA-392170",26,19,22,15,6,7,1,4,4,4,4,3,3,3
"R-HSA-392451",29,22,25,15,8,9,2,4,4,4,4,4,4,3
"R-HSA-392499",2334,1666,1716,913,844,971,468,843,736,743,639,584,596,478
"R-HSA-392517",24,13,13,8,5,5,4,7,7,7,6,7,7,4
"R-HSA-392518",41,29,32,23,10,12,2,19,18,18,18,14,14,13
"R-HSA-392851",24,16,19,12,4,7,1,5,5,5,5,3,3,3
"R-HSA-3928662",52,26,26,18,16,17,12,26,24,24,24,15,17,10
"R-HSA-3928663",33,18,18,8,8,6,2,4,4,4,4,4,4,1
"R-HSA-3928664",23,17,16,8,6,5,1,11,11,11,11,9,10,2
"R-HSA-3928665",55,40,41,22,16,14,6,9,9,9,9,9,9,1
"R-HSA-397014",232,151,156,42,48,44,8,53,51,51,28,31,37,11
"R-HSA-397795",39,28,31,16,10,12,4,15,15,15,14,15,15,14
"R-HSA-399710",7,4,4,3,3,3,0,5,5,5,5,5,5,0
"R-HSA-399719",37,23,23,8,9,12,2,4,4,4,4,4,4,3
"R-HSA-399721",39,23,23,8,9,12,2,9,9,9,9,9,9,3
"R-HSA-399954",19,11,11,8,4,5,2,6,5,5,5,5,5,4
"R-HSA-399955",20,13,13,9,6,5,1,8,8,8,6,8,8,2
"R-HSA-399956",18,15,15,10,7,5,1,5,5,5,5,5,5,1
"R-HSA-399997",20,10,10,2,1,4,1,7,7,7,4,4,4,4
"R-HSA-400042",32,25,28,16,10,11,1,6,6,6,6,6,5,4
"R-HSA-400206",177,52,55,23,18,23,5,45,45,45,45,44,44,44
"R-HSA-400253",105,32,33,19,14,19,6,59,51,49,50,21,49,19
"R-HSA-400451",28,10,10,4,2,5,2,8,7,7,5,5,5,5
"R-HSA-400508",51,19,20,13,3,4,1,15,15,15,14,7,8,5
"R-HSA-400511",22,11,11,8,1,2,1,7,7,7,7,2,3,2
"R-HSA-400685",31,16,18,6,8,8,4,13,13,13,10,10,13,9
"R-HSA-4043911",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-4043916",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4085001",67,32,33,22,4,4,0,21,15,16,16,4,4,0
"R-HSA-4085011",5,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-4085023",3,1,1,1,0,1,1,1,1,1,1,0,1,1
"R-HSA-4085377",39,28,28,4,8,26,20,5,5,5,5,5,5,5
"R-HSA-4086398",81,52,55,22,19,23,1,27,23,23,13,20,20,5
"R-HSA-4086400",99,79,82,65,50,55,38,24,24,24,24,22,22,6
"R-HSA-4090294",40,20,20,13,8,10,2,25,25,25,25,25,25,25
"R-HSA-416476",285,189,194,88,47,45,8,35,35,35,28,30,28,21
"R-HSA-416482",86,69,74,25,23,24,4,15,15,15,15,15,14,6
"R-HSA-416550",15,5,5,3,3,2,1,6,6,6,4,3,6,4
"R-HSA-416572",25,15,17,5,7,8,4,7,7,7,6,7,7,5
"R-HSA-416700",19,16,16,7,1,3,0,9,9,9,6,1,4,0
"R-HSA-416993",23,13,13,5,5,9,2,3,3,3,3,3,3,3
"R-HSA-417957",18,11,11,6,0,0,0,13,12,12,7,0,0,0
"R-HSA-417973",5,4,4,2,2,0,0,2,2,2,1,2,0,0
"R-HSA-418038",23,15,15,8,2,0,0,15,14,14,8,2,0,0
"R-HSA-418217",23,17,20,11,4,7,1,2,2,2,2,2,2,2
"R-HSA-418346",118,75,79,35,20,21,5,31,31,31,19,15,19,7
"R-HSA-418359",15,12,12,5,6,3,1,3,3,3,3,3,3,1
"R-HSA-418360",35,25,26,13,9,5,1,8,8,8,5,7,6,1
"R-HSA-418457",18,15,15,0,3,3,1,4,4,4,0,1,4,1
"R-HSA-418555",190,140,152,79,31,43,4,28,27,27,20,20,22,11
"R-HSA-418592",30,21,24,16,6,10,2,7,6,6,6,4,4,4
"R-HSA-418594",426,266,278,121,57,62,10,74,70,70,54,56,61,29
"R-HSA-418597",63,44,47,25,19,23,4,13,13,13,13,13,13,11
"R-HSA-418885",19,5,6,7,4,4,2,12,9,9,12,9,12,5
"R-HSA-418886",10,1,1,1,1,2,0,4,2,2,4,2,4,0
"R-HSA-418889",12,5,5,2,1,2,0,8,7,7,5,2,4,0
"R-HSA-418890",16,6,7,6,2,3,0,4,3,3,4,1,4,0
"R-HSA-418990",66,41,44,19,9,13,1,49,34,37,31,20,27,2
"R-HSA-419037",44,30,31,4,8,4,1,10,10,10,3,5,4,1
"R-HSA-419408",19,14,14,7,1,0,1,5,5,5,4,1,0,1
"R-HSA-419771",10,7,7,8,2,1,0,2,2,2,2,2,1,0
"R-HSA-419812",11,10,10,5,1,1,0,8,8,8,4,5,5,0
"R-HSA-420029",31,6,6,6,3,2,0,3,1,1,1,1,1,0
"R-HSA-420092",35,29,33,17,4,7,1,8,8,8,4,1,1,1
"R-HSA-420499",97,31,31,12,5,3,0,8,8,8,5,2,2,0
"R-HSA-420597",7,7,7,3,1,1,0,8,8,8,6,1,1,0
"R-HSA-421270",99,49,52,25,13,15,1,54,37,40,32,22,28,2
"R-HSA-422085",26,14,14,9,2,1,0,8,8,8,5,1,1,0
"R-HSA-422356",108,71,73,36,25,29,9,38,37,37,25,29,27,21
"R-HSA-422475",585,417,427,252,235,231,154,298,248,256,182,191,213,67
"R-HSA-425366",163,75,76,40,36,42,9,67,61,62,44,40,36,9
"R-HSA-425381",14,10,10,2,2,3,0,4,4,4,1,2,3,0
"R-HSA-425393",167,104,105,53,45,49,15,76,73,74,49,37,46,14
"R-HSA-425397",109,39,38,25,19,20,4,40,38,38,26,24,25,5
"R-HSA-425407",419,229,231,125,106,113,30,194,182,184,127,108,108,30
"R-HSA-425410",31,19,20,11,12,10,6,20,15,16,11,13,9,7
"R-HSA-425561",15,11,11,1,5,5,1,4,4,4,1,3,3,1
"R-HSA-425986",11,9,9,6,6,3,1,4,4,4,3,3,3,1
