"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-2206291",4,0,1,1,0,1,0,2,0,2,2,0,2,0
"R-HSA-2206292",4,1,1,1,1,1,0,3,3,3,3,3,3,0
"R-HSA-2206296",5,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-2206302",5,1,1,1,0,1,0,3,3,3,3,0,3,0
"R-HSA-2206305",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-2206307",4,0,1,1,0,1,0,2,0,2,2,0,2,0
"R-HSA-2206308",4,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-2214320",15,12,13,8,2,4,0,4,4,4,4,2,2,0
"R-HSA-2219528",124,65,66,58,20,19,8,21,17,17,14,9,10,5
"R-HSA-2219530",96,44,45,40,9,8,0,2,2,2,2,1,1,0
"R-HSA-2243919",24,18,18,15,4,4,0,13,9,9,9,2,4,0
"R-HSA-2262752",1001,559,572,517,319,371,241,444,326,324,316,255,268,171
"R-HSA-2299718",55,21,21,10,10,9,4,10,10,10,10,10,10,10
"R-HSA-2393930",41,4,4,4,1,0,1,17,6,6,6,1,0,1
"R-HSA-2395516",10,3,3,3,2,3,2,2,2,2,2,2,2,2
"R-HSA-2404192",73,36,38,35,11,10,5,19,19,19,15,9,16,8
"R-HSA-2408499",12,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-2408508",39,7,7,7,5,4,4,10,8,8,8,7,6,6
"R-HSA-2408522",180,88,90,80,79,78,75,33,15,16,13,10,9,8
"R-HSA-2408550",22,2,2,1,0,0,0,7,3,3,2,0,0,0
"R-HSA-2408552",6,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-2408557",112,79,81,72,74,74,71,7,2,3,3,3,3,2
"R-HSA-2424491",36,21,22,17,4,5,1,17,17,17,15,15,13,11
"R-HSA-2426168",71,30,32,27,15,18,14,42,39,39,38,26,26,14
"R-HSA-2428924",72,35,37,34,11,10,5,17,17,17,13,9,15,8
"R-HSA-2428928",69,35,37,34,11,10,5,12,12,12,10,7,10,6
"R-HSA-2428933",16,4,4,3,1,2,1,5,5,5,3,2,5,2
"R-HSA-2453864",31,10,10,11,3,4,0,16,8,8,10,2,4,0
"R-HSA-2453902",57,21,21,18,9,8,1,25,17,17,17,6,9,1
"R-HSA-2454202",235,131,130,109,59,65,45,65,59,59,52,44,43,32
"R-HSA-2465910",12,7,7,6,2,3,1,4,4,4,4,2,3,1
"R-HSA-2466712",8,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-2467813",195,162,164,147,81,90,69,8,8,8,8,8,6,8
"R-HSA-2468052",13,11,11,10,7,7,6,4,4,4,4,4,4,4
"R-HSA-2470946",10,10,10,9,8,8,5,2,2,2,2,2,2,2
"R-HSA-2473224",4,3,3,3,0,1,0,2,2,2,2,0,2,0
"R-HSA-2474795",31,10,10,11,3,4,0,17,9,9,11,3,4,0
"R-HSA-2485179",20,8,8,8,3,3,0,8,7,7,7,3,3,0
"R-HSA-2500257",134,101,105,91,34,40,25,8,8,8,8,8,8,8
"R-HSA-2514853",15,9,10,10,8,8,7,4,4,4,4,4,4,4
"R-HSA-2514856",59,29,29,29,12,15,6,27,26,26,25,14,14,5
"R-HSA-2514859",54,28,28,28,11,14,6,19,19,19,18,11,11,5
"R-HSA-2534343",12,1,10,6,1,0,0,2,1,2,2,1,0,0
"R-HSA-2555396",250,197,200,180,109,119,92,33,32,32,32,32,30,27
"R-HSA-2559580",114,62,62,49,25,26,10,40,35,35,33,31,30,14
"R-HSA-2559582",91,43,44,33,20,22,16,22,17,17,14,10,14,8
"R-HSA-2559583",200,116,117,104,45,55,33,90,76,76,71,57,61,36
"R-HSA-2559584",17,12,12,12,0,4,4,2,2,2,2,0,1,2
"R-HSA-2559585",42,21,20,20,7,8,0,19,14,14,14,9,9,0
"R-HSA-2559586",71,37,38,28,8,11,13,18,16,16,16,11,12,14
"R-HSA-2562578",10,3,4,2,0,1,0,3,2,3,2,0,2,0
"R-HSA-2564830",23,5,5,4,4,3,3,3,2,2,2,2,2,2
"R-HSA-2565942",92,68,72,60,18,25,9,12,9,9,9,8,9,7
"R-HSA-2586552",13,7,7,5,0,0,0,19,15,15,15,0,0,0
"R-HSA-2644602",68,32,41,33,18,22,7,21,20,20,17,16,16,13
"R-HSA-2644603",68,32,41,33,18,22,7,39,38,38,26,22,22,14
"R-HSA-2644605",6,3,4,3,3,3,2,1,1,1,1,1,1,1
"R-HSA-2644606",68,32,41,33,18,22,7,21,20,20,17,16,16,13
"R-HSA-2644607",6,3,4,3,3,3,2,1,1,1,1,1,1,1
"R-HSA-264642",26,15,15,13,12,9,2,6,5,5,5,5,5,3
"R-HSA-264870",12,12,12,10,5,6,1,10,10,10,10,8,9,1
"R-HSA-264876",30,19,19,19,14,11,9,16,11,11,11,6,4,2
"R-HSA-2660825",8,6,6,3,1,1,0,5,5,5,2,1,1,0
"R-HSA-2660826",8,6,6,3,1,1,0,5,5,5,2,1,1,0
"R-HSA-2672351",119,90,91,65,40,31,4,28,24,25,19,17,16,4
"R-HSA-2682334",102,80,80,72,38,35,20,56,54,54,54,43,44,14
"R-HSA-2691230",16,9,8,5,2,3,0,6,6,6,3,2,2,0
"R-HSA-2691232",16,9,8,5,2,3,0,6,6,6,3,2,2,0
"R-HSA-2730905",107,33,32,22,4,3,2,7,7,7,5,7,6,6
"R-HSA-2855086",12,3,3,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-2871796",124,44,43,31,9,8,5,20,19,19,15,17,16,13
"R-HSA-2871809",129,46,45,32,8,11,4,11,11,11,10,11,11,8
"R-HSA-2871837",175,91,90,76,44,48,37,19,15,15,15,7,10,5
"R-HSA-2892245",10,1,1,1,1,1,0,7,6,6,6,6,6,0
"R-HSA-2892247",21,4,4,4,2,2,0,16,16,16,16,16,16,0
"R-HSA-2894858",68,32,41,33,18,22,7,21,20,20,17,16,16,13
"R-HSA-2894862",68,32,41,33,18,22,7,21,20,20,17,16,16,13
"R-HSA-2978092",6,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-2979096",23,15,14,10,7,7,0,11,9,9,6,4,4,0
"R-HSA-2980736",127,69,70,64,24,27,10,63,57,57,56,21,27,3
"R-HSA-2980766",65,36,38,33,26,29,18,13,9,9,9,8,8,4
"R-HSA-2980767",9,2,3,2,2,1,0,4,1,1,1,1,1,0
"R-HSA-2990846",192,143,147,133,62,75,51,140,140,140,140,140,138,140
"R-HSA-2995383",27,11,12,9,6,6,3,7,7,7,7,7,7,3
"R-HSA-2995410",88,55,56,48,37,42,32,24,24,24,24,24,24,19
"R-HSA-3000157",31,25,27,18,6,8,0,15,15,15,15,13,15,0
"R-HSA-3000170",29,21,22,22,6,11,1,15,14,14,14,6,9,1
"R-HSA-3000171",61,50,52,44,12,18,1,22,21,21,21,12,13,1
"R-HSA-3000178",79,58,64,53,11,15,0,23,23,23,22,10,11,0
"R-HSA-3000471",21,1,1,1,0,0,0,5,2,2,2,0,0,0
"R-HSA-3000480",49,11,11,9,2,2,0,10,8,8,8,2,2,0
"R-HSA-3000484",16,3,3,3,2,2,0,2,2,2,2,2,2,0
"R-HSA-3000497",15,2,3,3,0,0,0,4,2,4,4,0,0,0
"R-HSA-3065676",8,5,5,5,3,1,3,3,3,3,3,3,1,3
"R-HSA-3065678",7,5,5,5,3,2,3,3,3,3,3,3,3,3
"R-HSA-3065679",6,5,5,5,3,1,2,3,3,3,3,3,3,3
"R-HSA-3108214",81,60,63,54,34,40,30,24,24,24,24,24,24,24
"R-HSA-3108232",183,135,139,125,57,74,47,131,131,131,131,131,131,131
"R-HSA-3134963",7,4,4,4,2,3,0,5,5,5,5,5,5,0
"R-HSA-3134973",7,3,3,3,2,2,0,5,3,3,3,3,3,0
"R-HSA-3134975",21,9,9,7,3,3,0,9,7,7,7,5,6,0
"R-HSA-3214815",63,36,39,27,11,14,11,5,5,5,5,5,3,5
"R-HSA-3214841",51,40,43,34,17,20,15,22,22,22,22,14,12,16
"R-HSA-3214842",31,18,23,17,10,3,7,17,17,17,17,15,6,10
"R-HSA-3214847",110,51,54,36,17,23,20,15,15,15,9,13,9,13
"R-HSA-3214858",55,36,37,30,20,21,14,22,21,21,21,12,21,12
"R-HSA-3215018",13,10,10,10,6,3,5,9,9,9,9,9,7,9
"R-HSA-3229121",22,8,7,8,5,2,3,10,7,7,7,4,2,2
"R-HSA-3229133",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-3232118",20,13,13,12,3,4,5,11,11,11,11,11,11,11
"R-HSA-3232142",43,30,31,27,21,26,20,3,3,3,3,3,3,3
"R-HSA-3238698",28,24,25,25,10,13,4,12,12,12,12,12,12,3
"R-HSA-3247509",258,167,181,139,65,76,56,85,84,84,78,61,53,58
"R-HSA-3248023",7,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-3249367",5,3,3,3,0,1,0,6,6,6,6,0,2,0
"R-HSA-3270619",19,10,10,9,4,5,3,5,5,5,5,1,3,1
"R-HSA-3274531",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-3282872",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-3295583",30,25,25,21,9,5,1,4,4,4,3,2,2,1
"R-HSA-3296197",7,2,2,2,0,0,0,3,2,2,2,0,0,0
"R-HSA-3296469",31,13,11,11,8,3,0,14,14,14,11,10,4,0
"R-HSA-3296482",42,20,18,17,14,7,3,20,20,20,17,14,9,4
"R-HSA-3299685",68,31,31,28,15,13,6,34,27,27,26,23,20,12
"R-HSA-3301854",42,25,27,25,21,24,17,2,2,2,2,2,2,2
"R-HSA-3304347",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-3304349",8,4,4,4,3,2,0,2,2,2,2,2,2,0
"R-HSA-3304351",9,5,5,5,4,3,1,7,7,7,7,7,7,1
"R-HSA-3304356",7,3,3,3,2,1,0,1,1,1,1,1,1,0
"R-HSA-3311021",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-3315487",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-3322077",26,10,9,11,8,5,8,24,12,12,19,16,6,18
"R-HSA-3323169",12,7,7,6,6,4,3,6,6,6,6,4,5,4
"R-HSA-3359454",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-3359457",2,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-3359462",4,3,1,0,1,2,0,1,1,1,0,1,1,0
"R-HSA-3359463",4,3,1,0,1,2,0,1,1,1,0,1,1,0
"R-HSA-3359467",8,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359469",9,2,2,2,2,0,0,2,2,2,2,2,0,0
"R-HSA-3359471",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-3359473",3,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359474",5,1,1,1,1,0,0,2,2,2,2,2,0,0
"R-HSA-3359475",3,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359478",4,2,2,2,2,0,0,1,1,1,1,1,0,0
"R-HSA-3359485",3,1,1,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-3371378",11,7,7,6,0,1,0,4,4,4,4,0,4,0
"R-HSA-3371453",113,54,56,54,37,43,22,14,13,13,13,12,12,10
"R-HSA-3371497",72,45,45,35,22,31,15,16,16,16,16,16,16,16
"R-HSA-3371511",43,7,8,8,5,7,4,7,5,5,5,4,5,4
"R-HSA-3371556",135,66,69,67,47,54,28,29,26,26,26,24,25,21
"R-HSA-3371568",47,10,10,10,5,9,4,5,5,5,5,5,5,4
"R-HSA-3371571",59,16,16,16,10,14,7,8,8,8,8,8,8,7
"R-HSA-3371598",2,1,1,1,0,1,0,2,2,2,2,0,2,0
"R-HSA-3371599",10,6,6,5,6,3,3,4,4,4,4,4,3,4
"R-HSA-349425",54,48,47,45,39,40,34,5,3,3,3,3,3,2
"R-HSA-350054",28,15,22,18,6,10,5,2,2,2,2,2,2,2
"R-HSA-350562",51,50,50,47,39,41,34,4,4,4,4,4,4,4
"R-HSA-350864",9,3,3,2,0,0,0,2,2,2,1,0,0,0
"R-HSA-351143",8,2,2,1,0,0,0,2,2,2,1,0,0,0
"R-HSA-351200",16,2,2,2,2,2,1,7,4,4,4,4,4,2
"R-HSA-351202",80,57,57,53,43,46,37,17,14,14,13,11,12,9
"R-HSA-351906",11,11,11,8,3,2,0,10,10,10,10,10,10,0
"R-HSA-352230",69,32,32,29,6,13,3,36,34,34,31,6,12,2
"R-HSA-352238",3,1,1,1,0,1,0,3,3,3,3,0,3,0
"R-HSA-354192",39,20,20,18,9,11,4,24,24,24,24,24,24,24
"R-HSA-354194",20,9,10,8,4,5,2,2,2,2,2,2,2,2
"R-HSA-3560782",55,22,23,23,4,9,0,29,29,29,29,6,20,0
"R-HSA-3560783",21,5,5,5,1,2,0,1,1,1,1,1,1,0
"R-HSA-3560792",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-3560796",4,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-3560801",22,5,5,5,1,2,0,1,1,1,1,1,1,0
"R-HSA-3595172",9,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-3595174",9,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-3595177",10,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-3642278",4,2,2,2,1,1,0,2,2,2,2,2,2,0
"R-HSA-3642279",2,2,2,2,1,1,0,1,1,1,1,1,1,0
"R-HSA-3645790",4,2,2,2,1,1,0,1,1,1,1,1,1,0
"R-HSA-3656225",9,5,5,5,0,1,0,1,1,1,1,0,1,0
"R-HSA-3656234",4,1,1,1,0,0,0,3,3,3,3,0,0,0
"R-HSA-3656237",16,5,5,5,0,3,0,4,4,4,4,0,4,0
"R-HSA-3656243",9,6,6,6,0,1,0,1,1,1,1,0,1,0
"R-HSA-3656244",9,5,6,6,0,1,0,3,3,3,3,0,3,0
"R-HSA-3656248",4,1,1,1,1,1,0,3,3,3,3,3,3,0
"R-HSA-3656253",16,5,5,5,0,3,0,4,4,4,4,0,4,0
"R-HSA-3656532",6,3,3,3,2,1,0,1,1,1,1,1,1,0
"R-HSA-3656534",7,4,4,4,3,2,1,2,2,2,2,2,2,1
"R-HSA-3656535",4,3,3,3,2,2,1,1,1,1,1,1,1,1
"R-HSA-3700989",487,290,295,275,138,185,106,259,175,180,173,89,119,60
"R-HSA-372708",22,10,11,10,4,6,1,3,3,3,3,3,3,3
"R-HSA-372790",871,593,615,519,132,131,23,360,350,351,332,195,191,87
"R-HSA-373076",412,288,296,254,42,36,0,160,154,155,142,38,35,0
"R-HSA-373080",99,73,75,68,14,14,1,20,20,20,18,5,5,1
"R-HSA-373752",59,28,30,28,16,17,2,37,31,32,32,31,31,3
"R-HSA-373753",25,21,21,20,7,6,0,13,13,13,13,13,13,0
"R-HSA-373755",71,53,54,45,22,19,8,41,40,40,37,34,24,16
"R-HSA-373756",2,1,2,2,0,0,0,2,1,2,2,0,0,0
"R-HSA-373760",130,82,83,69,27,32,16,54,44,44,44,31,32,17
"R-HSA-375165",70,42,45,39,12,10,1,23,23,23,23,22,22,2
"R-HSA-375276",203,167,173,140,20,15,0,77,74,75,72,21,14,0
"R-HSA-375280",51,41,42,40,13,14,0,22,22,22,20,9,15,0
"R-HSA-375281",13,11,11,12,4,4,0,5,5,5,5,3,3,0
"R-HSA-376172",15,8,8,7,4,6,1,6,6,6,6,6,6,1
"R-HSA-376176",235,180,186,167,137,144,124,60,33,41,40,34,45,12
"R-HSA-3769402",44,28,30,27,16,16,3,14,14,14,14,13,14,3
"R-HSA-3772470",15,7,7,2,1,1,0,5,4,4,2,1,1,0
"R-HSA-3781860",46,12,16,16,13,13,8,24,14,17,17,16,16,9
"R-HSA-3781865",202,79,84,73,34,44,15,77,66,69,69,35,51,15
"R-HSA-3785653",11,2,1,1,1,1,0,2,1,1,1,1,1,0
"R-HSA-379397",13,3,3,2,0,0,0,4,4,4,3,0,0,0
"R-HSA-379398",12,2,2,1,0,0,0,2,2,2,1,0,0,0
"R-HSA-379401",17,4,4,3,1,1,0,7,7,7,5,1,1,0
"R-HSA-379716",50,1,1,1,0,0,1,21,1,1,1,0,0,1
"R-HSA-379724",68,2,2,2,1,1,2,42,2,2,2,1,1,2
"R-HSA-379726",47,1,1,1,1,1,1,21,1,1,1,1,1,1
"R-HSA-380095",5,5,5,5,1,0,0,3,3,3,3,1,0,0
"R-HSA-380108",57,46,46,31,1,0,0,19,19,19,16,2,0,0
"R-HSA-380259",71,56,60,50,10,16,7,2,2,2,2,2,2,2
"R-HSA-380270",81,66,70,59,10,16,7,3,3,3,3,3,3,3
"R-HSA-380284",71,56,60,50,10,16,7,3,3,3,3,3,3,3
"R-HSA-380287",83,66,70,59,10,16,7,6,6,6,6,6,6,6
"R-HSA-380320",97,75,79,63,11,20,9,2,2,2,2,2,2,2
"R-HSA-380612",13,2,2,1,0,0,0,2,2,2,1,0,0,0
"R-HSA-380615",16,3,3,2,1,1,0,3,3,3,2,1,1,0
"R-HSA-380972",36,27,28,22,16,18,10,7,7,7,7,7,7,7
"R-HSA-380994",34,16,16,17,13,11,12,7,5,5,5,3,2,2
"R-HSA-381033",17,5,5,5,5,5,0,10,9,9,9,9,9,0
"R-HSA-381038",95,19,17,16,13,13,8,47,19,17,16,13,13,8
"R-HSA-381042",42,20,20,21,17,15,15,11,8,8,8,6,5,4
"R-HSA-381070",101,21,19,18,15,15,9,53,22,20,19,16,16,11
"R-HSA-381119",155,46,44,44,35,32,24,94,50,48,47,38,34,15
"R-HSA-381183",15,4,4,4,4,4,0,5,5,5,5,5,5,0
"R-HSA-381340",109,24,48,42,7,15,3,18,14,14,14,11,13,5
"R-HSA-381426",127,112,113,96,34,37,3,14,14,14,14,3,1,1
"R-HSA-3814836",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-381676",50,38,39,38,14,16,5,11,11,11,11,10,10,7
"R-HSA-381753",887,55,59,9,4,4,0,13,13,13,13,7,7,0
"R-HSA-381771",44,18,18,15,2,3,0,7,7,7,7,2,2,0
"R-HSA-382551",965,654,663,559,309,294,130,443,407,408,374,236,226,106
"R-HSA-382556",122,95,94,85,63,67,47,27,27,27,23,16,19,12
"R-HSA-3828062",4,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-383280",86,30,31,30,1,11,0,2,2,2,2,2,2,0
"R-HSA-3858494",166,128,129,121,67,76,43,51,47,47,46,43,43,14
"R-HSA-3858516",4,0,0,2,2,0,2,1,0,0,1,1,0,1
"R-HSA-3878781",4,1,1,3,3,0,3,1,1,1,1,1,0,1
"R-HSA-388396",792,545,566,475,121,122,23,173,169,169,165,150,149,86
"R-HSA-388479",6,5,6,5,0,0,0,3,3,3,3,0,0,0
"R-HSA-388841",99,53,53,42,16,16,13,35,35,35,32,20,21,13
"R-HSA-388844",20,17,18,16,4,4,0,6,6,6,6,5,5,0
"R-HSA-389356",41,27,27,25,12,12,12,19,19,19,19,11,12,9
"R-HSA-389357",28,21,21,20,9,8,9,9,9,9,9,7,7,7
"R-HSA-389359",17,8,8,7,3,3,3,6,6,6,6,4,4,2
"R-HSA-389397",8,8,8,6,1,1,0,4,4,4,4,1,1,0
"R-HSA-389513",25,15,15,12,4,3,2,5,5,5,5,4,4,4
"R-HSA-389542",9,1,1,1,1,1,1,3,2,2,2,2,2,2
"R-HSA-389599",31,5,5,5,2,2,2,8,6,6,6,2,2,2
"R-HSA-389661",73,30,30,29,22,26,16,23,18,18,18,13,16,12
"R-HSA-389887",31,8,8,7,7,6,3,11,9,9,9,9,8,4
"R-HSA-3899300",44,36,36,33,6,18,5,27,27,27,27,27,27,27
"R-HSA-389948",45,17,17,10,2,2,0,5,5,5,3,3,3,0
"R-HSA-389957",29,17,17,13,11,13,10,2,2,2,2,2,2,2
"R-HSA-389958",37,20,20,15,12,14,11,6,6,6,6,6,6,6
"R-HSA-389960",30,19,19,14,11,13,11,2,2,2,2,2,2,2
"R-HSA-389977",25,11,11,8,4,6,3,9,9,9,9,9,9,9
"R-HSA-390247",38,8,8,7,5,2,5,12,8,8,8,6,3,6
"R-HSA-390450",13,10,10,8,9,9,8,2,2,2,2,2,2,2
"R-HSA-390466",96,68,71,63,33,38,24,19,19,19,19,19,19,19
"R-HSA-390471",40,32,32,28,19,21,17,2,2,2,2,2,2,2
"R-HSA-390522",40,31,34,31,2,2,0,4,4,4,4,4,4,0
"R-HSA-390648",6,5,5,5,1,1,0,2,2,2,2,1,1,0
"R-HSA-390650",5,4,4,2,1,0,0,4,4,4,2,1,0,0
"R-HSA-390651",6,4,5,5,2,2,0,3,3,3,3,1,2,0
"R-HSA-390666",13,11,11,11,7,5,0,4,4,4,4,4,4,0
"R-HSA-390696",11,9,9,9,2,5,0,7,7,7,7,2,7,0
"R-HSA-3906995",78,30,31,20,9,11,0,9,8,8,8,6,5,0
"R-HSA-390918",90,24,24,22,16,11,9,35,27,27,27,20,15,13
"R-HSA-391160",18,11,9,5,1,1,0,10,10,9,4,1,1,0
"R-HSA-391251",102,69,72,64,34,39,24,28,28,28,28,28,28,28
"R-HSA-391903",25,14,14,11,1,1,0,14,13,13,9,1,1,0
"R-HSA-391906",9,5,5,4,1,0,0,5,5,5,3,1,0,0
"R-HSA-391908",14,9,9,7,0,1,0,8,8,8,6,0,1,0
"R-HSA-392023",5,3,3,3,1,1,0,1,1,1,1,1,1,0
"R-HSA-392154",35,17,17,14,2,3,2,7,5,5,5,1,2,2
"R-HSA-392170",26,20,21,19,5,5,1,4,4,4,4,3,3,3
"R-HSA-392451",29,23,24,22,7,7,3,4,4,4,4,3,3,3
"R-HSA-392499",2212,1567,1616,1381,764,871,431,810,701,707,686,526,572,430
"R-HSA-392517",24,13,13,12,6,5,4,7,7,7,7,7,7,5
"R-HSA-392518",41,30,31,28,7,7,2,19,18,18,17,14,14,13
"R-HSA-392851",24,17,18,17,5,6,1,4,4,4,4,3,3,3
"R-HSA-3928662",52,28,28,26,16,17,12,26,24,24,24,16,20,10
"R-HSA-3928663",33,18,19,19,5,5,2,4,4,4,4,4,4,1
"R-HSA-3928664",23,17,16,13,5,5,2,11,11,11,11,9,10,2
"R-HSA-3928665",55,43,43,37,16,13,6,9,9,9,9,9,8,1
"R-HSA-397014",213,163,171,151,50,34,6,42,40,40,37,31,30,6
"R-HSA-397795",39,29,30,27,9,10,5,15,15,15,15,14,14,14
"R-HSA-399710",7,4,4,4,2,4,0,5,5,5,5,5,5,0
"R-HSA-399719",37,21,21,22,7,10,3,4,4,4,4,4,4,4
"R-HSA-399721",39,21,21,22,7,10,3,9,9,9,9,9,9,4
"R-HSA-399954",19,11,11,10,3,3,3,6,5,5,5,5,5,4
"R-HSA-399955",20,13,13,13,6,5,1,8,8,8,8,8,5,2
"R-HSA-399956",18,15,15,15,6,5,1,5,5,5,5,5,5,1
"R-HSA-399997",20,10,10,9,1,3,1,7,7,7,7,4,6,4
"R-HSA-400042",32,26,27,26,7,9,1,6,6,6,6,5,4,4
"R-HSA-400206",177,49,73,61,15,24,7,44,44,44,44,42,43,43
"R-HSA-400253",105,30,31,29,13,18,6,59,26,25,26,14,23,18
"R-HSA-400451",28,10,10,9,2,2,2,7,6,6,6,5,4,5
"R-HSA-400508",48,20,20,17,2,4,0,14,14,14,14,2,3,0
"R-HSA-400511",22,11,11,10,0,1,0,7,7,7,7,0,1,0
"R-HSA-400685",31,17,18,16,8,7,4,13,13,13,13,12,6,9
"R-HSA-4043911",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-4043916",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-4085001",60,33,33,30,3,6,0,21,16,16,16,4,7,0
"R-HSA-4085011",5,1,1,1,0,0,0,2,2,2,2,0,0,0
"R-HSA-4085023",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-4085377",39,27,28,26,20,25,19,5,5,5,5,5,5,5
"R-HSA-4086398",81,52,54,49,20,22,4,27,23,23,22,21,21,8
"R-HSA-4086400",99,82,81,77,49,56,39,24,24,24,24,22,22,6
"R-HSA-4090294",40,20,20,17,3,10,2,25,25,25,25,25,25,25
"R-HSA-416476",284,190,192,171,47,41,6,35,35,35,35,30,29,22
"R-HSA-416482",86,70,73,62,21,23,5,15,15,15,15,14,13,6
"R-HSA-416550",15,5,5,5,2,0,1,6,6,6,6,6,0,4
"R-HSA-416572",25,16,17,15,7,7,4,7,7,7,7,6,6,5
"R-HSA-416700",19,16,16,10,4,3,0,9,9,9,6,4,3,0
"R-HSA-416993",23,13,13,13,4,7,2,3,3,3,3,3,3,3
"R-HSA-417957",18,11,11,10,0,0,0,13,12,12,11,0,0,0
"R-HSA-417973",5,4,4,3,1,0,0,2,2,2,2,1,0,0
"R-HSA-418038",23,15,15,13,1,0,0,15,14,14,13,1,0,0
"R-HSA-418217",23,18,19,17,4,6,1,2,2,2,2,2,2,2
"R-HSA-418346",118,73,75,64,22,17,5,30,28,28,27,14,13,7
"R-HSA-418359",15,11,12,9,7,3,1,3,3,3,3,3,3,1
"R-HSA-418360",35,25,26,22,11,5,1,8,8,8,8,7,6,1
"R-HSA-418457",18,15,15,12,2,2,1,4,4,4,4,1,1,1
"R-HSA-418555",187,139,151,133,25,41,5,26,25,25,25,23,23,12
"R-HSA-418592",30,22,23,22,5,6,2,7,6,6,6,4,4,4
"R-HSA-418594",426,270,277,224,58,58,10,74,71,71,67,64,65,28
"R-HSA-418597",63,45,46,42,15,20,2,13,13,13,13,10,10,7
"R-HSA-418885",19,8,8,8,6,5,1,12,12,12,12,12,12,2
"R-HSA-418886",10,3,3,2,2,2,0,4,4,4,4,4,4,0
"R-HSA-418889",12,4,4,4,2,2,0,8,7,7,7,5,5,0
"R-HSA-418890",16,8,8,8,5,3,0,4,4,4,4,4,4,0
"R-HSA-418990",35,31,32,26,5,5,1,16,16,16,16,7,4,2
"R-HSA-419037",44,29,31,29,4,4,0,10,10,10,10,9,9,0
"R-HSA-419408",19,10,10,10,1,0,0,5,5,5,5,1,0,0
"R-HSA-419771",10,7,7,8,0,1,0,2,2,2,2,0,1,0
"R-HSA-419812",11,10,10,9,0,0,0,4,4,4,4,0,0,0
"R-HSA-420029",31,6,6,6,2,2,0,3,1,1,1,1,1,0
"R-HSA-420092",35,30,32,26,5,6,1,8,8,8,6,1,1,1
"R-HSA-420499",97,31,31,16,5,3,0,7,7,7,7,2,2,0
"R-HSA-420597",7,7,7,6,1,0,0,8,8,8,8,1,0,0
"R-HSA-421270",68,38,40,34,7,7,1,21,18,19,19,8,5,2
"R-HSA-422085",26,14,14,13,1,2,0,8,8,8,7,1,1,0
"R-HSA-422356",106,71,72,70,24,27,8,34,33,33,33,27,27,19
"R-HSA-422475",585,439,447,393,230,237,155,298,253,261,254,200,206,67
"R-HSA-425366",165,75,78,62,45,40,7,67,60,61,51,43,38,7
"R-HSA-425381",14,10,10,9,2,2,0,4,4,4,4,2,2,0
"R-HSA-425393",167,102,105,92,43,40,15,75,73,73,68,34,38,14
"R-HSA-425397",108,39,39,37,18,16,6,39,37,37,36,24,22,11
"R-HSA-425407",420,227,234,202,109,97,30,191,179,180,164,106,100,34
"R-HSA-425410",33,21,21,15,16,10,5,20,15,15,12,13,10,5
"R-HSA-425561",15,10,11,7,6,4,1,4,4,4,3,3,3,1
"R-HSA-425986",11,8,9,7,5,3,1,4,4,4,3,3,3,1
